#trace90	trace92	trace94
-9.5046921	-47.6404	13.612397
-9.0320702	-41.575565	14.974857
-7.6045961	-39.791691	16.031168
-5.3349633	-42.577137	19.12825
-4.6488943	-45.857265	23.667429
-5.8895659	-46.073307	24.81591
-6.5893221	-43.775784	18.588892
-6.2927265	-41.82341	7.0816498
-6.7088151	-40.80127	-3.3260365
-9.4168549	-37.475346	-9.592659
-16.736809	-29.179449	-14.489217
-30.413443	-18.606825	-21.408764
-47.318745	-11.73816	-30.864956
-60.666035	-12.071589	-41.446301
-67.039665	-18.666096	-48.709629
-68.604103	-27.991238	-47.454739
-68.881668	-36.392578	-37.652386
-67.889633	-42.778545	-25.003296
-64.356972	-47.872288	-17.540157
-61.417854	-50.699669	-21.103134
-63.626236	-48.585587	-34.698792
-73.080391	-41.040215	-50.734222
-91.469971	-30.496456	-61.830009
-115.71779	-19.104694	-65.919205
-134.4904	-9.2879019	-64.567932
-139.24701	-4.8909225	-59.199638
-131.2242	-7.6977706	-49.729843
-114.6656	-15.037354	-37.557758
-95.408951	-21.719036	-26.830828
-81.23912	-24.041954	-20.600382
-75.848595	-21.775404	-19.43498
-77.436043	-17.715158	-22.617422
-81.128166	-15.549561	-28.010986
-83.285316	-16.342438	-33.852417
-87.240479	-18.643499	-41.324871
-99.483124	-22.425194	-50.975655
-120.45738	-29.077545	-58.372276
-145.90001	-37.768578	-59.090355
-169.79588	-45.210651	-53.944073
-183.15625	-48.819565	-47.16124
-181.58186	-48.042831	-43.608559
-170.8519	-43.468536	-46.485218
-159.16798	-37.787296	-54.563869
-147.97974	-34.022743	-62.367619
-134.04088	-32.117531	-65.144257
-117.30891	-31.612543	-61.838272
-102.84058	-32.738892	-54.622375
-94.881607	-32.829689	-48.539761
-91.592575	-28.684628	-47.029007
-89.345482	-22.180225	-48.614449
-86.91011	-19.10745	-51.700706
-82.394264	-22.728184	-57.817764
-74.316429	-31.891684	-66.790131
-65.651711	-45.406654	-73.774178
-60.894825	-62.633938	-74.55764
-60.534901	-78.51841	-71.404564
-60.973984	-85.906982	-69.720589
-59.57045	-83.960487	-71.509163
-57.066135	-78.297676	-74.01767
-55.783165	-74.286064	-71.392235
-58.986092	-73.378433	-61.380852
-68.17421	-73.194756	-50.445496
-80.285225	-70.621109	-46.695854
-89.041931	-64.194901	-50.13324
-90.156784	-53.063019	-54.589989
-86.902298	-39.827831	-58.231224
-84.51387	-31.32349	-64.805641
-81.297394	-30.510363	-72.920952
-71.16835	-33.428253	-74.7658
-52.873974	-35.3843	-68.648155
-33.053143	-35.478283	-60.87867
-19.543261	-36.60342	-57.207787
-14.811625	-42.474194	-59.685162
-16.510897	-52.181152	-65.120407
-20.267834	-59.17857	-65.485497
-22.020855	-58.731876	-57.035114
-20.763676	-52.552559	-45.243759
-19.35025	-44.500759	-37.360695
-23.025249	-37.16518	-35.870567
-35.65308	-34.522667	-38.131596
-56.630161	-40.301395	-41.096066
-81.100075	-51.05703	-45.987553
-101.72677	-57.423561	-55.433285
-111.53457	-53.303623	-67.898201
-107.97591	-41.329903	-78.512642
-94.757568	-29.887283	-85.91909
-79.415695	-25.204638	-94.866974
-68.351646	-27.316305	-109.43594
-61.996311	-31.853792	-123.86559
-56.637306	-35.038605	-125.84111
-50.484516	-38.313625	-112.59857
-45.075768	-46.567554	-94.404884
-44.903999	-61.13203	-81.984596
-55.146557	-76.493057	-79.14389
-74.355957	-86.259888	-84.986298
-91.696198	-90.229172	-96.241875
-95.740334	-90.261253	-107.10981
-85.129494	-86.076363	-110.57807
-67.576347	-78.887917	-102.10294
-52.806583	-71.995125	-85.260834
-49.621552	-67.575439	-70.816177
-60.349758	-66.040993	-66.312523
-77.395462	-66.765053	-71.474556
-93.112869	-69.68055	-80.377228
-106.16009	-76.475578	-85.360168
-115.00968	-85.228348	-84.337181
-116.86356	-87.965134	-79.088203
-113.61691	-82.087456	-69.508614
-110.52148	-78.834419	-57.186165
-112.67583	-91.664017	-48.055916
-124.66172	-117.64371	-47.350407
-145.8793	-138.63628	-55.849178
-168.30681	-143.64523	-70.920364
-182.52081	-139.12178	-86.820648
-181.58492	-133.29968	-97.789047
-163.48726	-127.76197	-103.22058
-136.74896	-123.46935	-104.61307
-116.56847	-119.85235	-102.5572
-108.96893	-114.63883	-99.228516
-105.75512	-108.76198	-98.061005
-99.121445	-105.1105	-98.824928
-90.802177	-103.75175	-96.698517
-86.137581	-102.70019	-90.013428
-87.654892	-100.91185	-83.586266
-94.001793	-98.203011	-81.73661
-100.92543	-94.879105	-85.687523
-102.57606	-91.430725	-97.314224
-96.724037	-87.541206	-116.65177
-87.728951	-82.759827	-136.21188
-82.360741	-77.758881	-144.6937
-84.17527	-74.473839	-138.33929
-89.270882	-74.817459	-123.39141
-92.095757	-79.535133	-107.34286
-95.548782	-87.932068	-95.838898
-105.8461	-98.298187	-93.968895
-121.41012	-109.88469	-103.30298
-132.4594	-121.57259	-118.91454
-130.61366	-128.1794	-133.12952
-118.38342	-126.09438	-144.40572
-106.37637	-119.06705	-156.45488
-101.25481	-110.8674	-168.08012
-100.318	-101.68412	-172.58418
-98.390686	-91.762627	-166.64339
-94.195557	-82.364799	-153.03098
-89.738518	-74.967384	-136.63336
-88.72448	-69.891388	-120.52573
-92.243805	-66.429344	-105.9808
-96.757889	-65.56459	-96.830696
-99.759102	-71.891533	-97.188255
-102.21637	-86.883224	-102.91404
-104.77982	-101.85234	-104.5928
-107.31945	-108.86523	-98.149559
-112.37288	-110.1942	-85.970009
-125.91935	-108.54498	-72.665436
-148.58058	-102.32725	-62.534615
-168.46486	-91.615082	-58.880917
-172.6929	-79.695328	-61.653069
-160.66547	-69.263351	-64.540092
-140.92464	-59.245419	-60.612175
-122.14342	-49.842663	-51.007721
-109.2398	-45.22234	-41.970467
-104.34702	-45.220409	-36.26189
-106.8207	-43.893242	-33.893684
-110.66199	-38.858379	-35.655094
-108.70908	-34.01226	-40.237995
-100.01171	-33.827446	-43.672222
-87.463943	-38.402588	-44.225746
-73.708557	-43.235905	-43.049896
-62.226257	-45.617043	-40.322948
-57.584469	-47.635941	-35.186581
-62.653877	-50.959614	-28.856037
-73.748199	-53.35553	-23.030546
-83.125412	-50.963421	-19.287483
-88.512611	-42.424328	-19.288197
-92.422363	-30.675215	-21.040667
-94.971619	-20.075176	-20.488306
-94.556938	-13.202194	-17.329159
-90.703979	-10.776255	-15.558057
-82.701126	-11.303591	-18.190229
-70.012428	-10.239192	-23.812002
-55.755058	-4.4111028	-29.252871
-45.559788	2.7710817	-32.219151
-41.088455	4.7156425	-32.405609
-38.280506	-1.3475696	-31.447996
-33.36816	-11.417293	-31.752665
-28.087332	-19.72707	-35.682877
-28.452301	-24.959385	-42.148071
-39.416191	-27.700178	-46.034706
-59.187798	-27.503891	-45.79121
-79.009262	-26.414906	-45.723171
-91.950745	-28.584967	-49.488873
-98.608177	-35.44223	-56.047302
-101.06538	-44.478321	-59.192699
-99.554169	-51.076408	-53.760128
-95.030708	-51.154434	-42.030689
-90.026634	-45.622063	-29.997868
-86.917824	-42.484089	-21.341438
-84.477615	-49.83577	-16.261459
-78.360626	-64.542793	-12.431292
-67.663269	-75.480949	-8.477972
-57.23988	-78.211166	-7.3735871
-50.36129	-75.898659	-13.330544
-45.40062	-70.081451	-24.368357
-41.859352	-60.160595	-32.372543
-44.129417	-48.618393	-33.583996
-54.410503	-42.472286	-30.757793
-65.837479	-47.231037	-26.279863
-69.776978	-60.420513	-21.09017
-65.127823	-73.567978	-15.828162
-56.481148	-79.036316	-10.275639
-48.278954	-75.173096	-3.9322877
-43.778805	-65.558403	2.5522239
-47.403343	-53.641472	8.0352383
-61.211235	-41.94746	12.144579
-77.532906	-33.752434	14.445953
-84.706329	-29.786673	14.810706
-81.01622	-27.410458	14.012979
-74.758865	-26.109179	13.265912
-73.902748	-28.88311	13.617661
-78.691658	-37.050209	13.471476
-82.533272	-47.39893	9.9654455
-80.962837	-54.01123	4.4655037
-76.054863	-52.640141	1.4788898
-70.363022	-45.019409	1.1671613
-62.457516	-36.608337	-1.9136664
-51.274704	-31.264605	-10.96394
-40.230164	-31.14435	-22.502123
-32.804123	-37.836903	-32.276569
-28.025976	-49.325558	-39.349216
-23.693924	-58.464619	-42.872345
-19.155117	-58.625751	-42.063084
-14.314863	-50.438454	-38.339622
-10.095875	-39.855885	-33.499557
-7.7226419	-30.524715	-29.419209
-6.8554325	-23.196383	-29.723309
-8.4592752	-19.472179	-35.511734
-15.173483	-20.073845	-41.282135
-25.292564	-23.038979	-41.806755
-34.290684	-27.535925	-38.44632
-42.503216	-35.343864	-35.237099
-54.021397	-46.914021	-35.309162
-71.113869	-59.325279	-39.221695
-92.070183	-67.100082	-42.949112
-110.55334	-65.661781	-41.758873
-118.93187	-55.097073	-35.954571
-115.96996	-38.73386	-30.138351
-106.29699	-20.942678	-27.490831
-94.157997	-6.9032454	-26.631338
-81.549324	-0.51842862	-26.292549
-68.952347	-0.07279437	-28.173155
-58.374451	0.68769163	-31.549206
-52.654354	4.5929484	-33.1688
-52.750652	7.7846069	-33.084373
-58.716579	5.3343401	-34.270824
-67.780418	-2.3298948	-38.599491
-74.448395	-8.8307247	-45.23056
-78.104256	-8.170372	-50.504379
-82.85656	-1.7519701	-52.258308
-88.250587	4.5521822	-51.812866
-89.049858	8.0430269	-49.082222
-83.750969	9.6949425	-42.834686
-76.350471	10.887781	-34.196239
-69.969788	12.699677	-24.870422
-62.681839	16.069635	-16.293068
-51.329567	20.869986	-10.874384
-37.648468	26.015577	-10.328361
-26.710199	29.985058	-14.337088
-21.712946	30.272684	-19.590092
-22.026915	24.244293	-21.357237
-24.622658	11.776329	-19.421761
-27.091684	-1.5109686	-17.390268
-28.509838	-7.6041522	-15.85107
-28.478239	-5.675456	-13.920213
-26.597872	-1.1145598	-14.93902
-23.570158	3.3766549	-21.547441
-22.468691	7.9213576	-29.728853
-24.661249	12.000817	-33.816498
-26.4888	15.399962	-32.327503
-23.798784	17.860147	-26.049385
-16.966639	17.507895	-16.402514
-9.8195667	12.888492	-7.1711502
-4.9595523	5.7453451	-2.9697669
-1.4235054	-1.3582948	-4.1139107
2.8706717	-8.9342985	-6.5471125
7.9502826	-18.08672	-9.3364697
11.549623	-27.834671	-16.084639
12.487761	-36.294563	-27.910076
12.0609	-43.436382	-41.294037
11.504404	-52.101395	-51.454987
11.304882	-60.143677	-54.102863
11.312038	-58.78083	-47.174118
11.323099	-46.935631	-33.09026
11.588726	-34.584171	-17.490845
10.147863	-27.458435	-5.5181947
1.2625586	-22.433331	0.44669408
-18.921515	-17.388811	1.8413309
-44.283932	-13.021778	2.5286908
-61.394707	-9.0131464	4.3179169
-62.724056	-5.2821436	5.7998471
-53.118999	-3.6422312	4.8761616
-41.665005	-7.0011115	1.2878559
-31.690195	-17.437906	-3.2777019
-21.851429	-32.883755	-8.6876125
-12.3518	-45.497005	-15.115412
-5.0709047	-47.353802	-19.469955
-0.65922356	-39.601803	-18.634674
1.618031	-31.307472	-13.378812
1.9577863	-28.965744	-7.5228205
-0.20434868	-32.246132	-3.7165024
-3.3834748	-38.863869	-0.35324034
-5.1496391	-46.860935	4.911375
-5.6428714	-53.647411	9.8491611
-6.2693558	-55.811775	10.021232
-8.2782888	-51.262123	5.2473044
-12.28642	-43.932217	0.43634638
-16.316893	-41.471317	-0.31131902
-17.0317	-47.925205	2.0365615
-13.961985	-62.28006	4.7035489
-10.364708	-82.144875	6.3192425
-9.703083	-102.96626	5.5888104
-11.885839	-115.37456	2.6137264
-14.069573	-113.4631	-0.8554107
-14.580779	-102.13583	-6.3326373
-14.811541	-90.045227	-17.355499
-17.003716	-83.357483	-32.925274
-20.288403	-86.38871	-46.67366
-21.33556	-98.848	-51.907211
-19.955851	-111.62673	-47.626057
-21.384924	-113.15455	-38.717892
-30.618904	-103.06143	-29.216837
-46.722279	-90.539001	-19.760704
-64.076881	-81.350227	-10.855596
-78.247009	-75.22628	-3.5659411
-91.504486	-71.834328	1.5369991
-110.93803	-71.308159	4.744319
-138.47742	-70.921417	6.720417
-163.49992	-66.661858	6.2536941
-170.18518	-57.454273	1.3280152
-155.47139	-44.769394	-6.4537325
-135.28769	-31.783327	-12.921381
-127.51804	-24.245502	-15.746221
-135.7426	-25.460192	-16.053604
-152.70595	-30.658197	-18.309237
-167.7027	-32.333534	-24.687853
-172.52841	-28.623934	-31.806826
-168.73053	-23.083204	-38.090229
-162.51202	-19.320072	-45.5765
-156.25523	-18.48024	-53.890476
-152.4066	-20.732182	-60.668385
-154.75925	-25.33374	-62.743992
-162.12495	-28.732788	-57.586327
-169.00993	-26.896564	-47.748402
-173.16623	-21.119236	-39.604767
-175.56686	-18.426903	-39.169037
-172.78969	-23.015949	-50.503075
-158.93903	-30.315002	-71.958321
-137.19904	-32.816235	-93.679436
-119.28245	-28.722971	-104.60855
-111.31898	-22.817593	-101.5153
-111.64342	-19.278353	-88.557472
-117.18368	-18.082663	-70.963051
-121.62308	-18.456503	-52.103142
-117.86739	-20.9596	-34.019806
-107.50935	-27.007692	-18.479008
-98.758842	-37.216805	-7.0927668
-96.237259	-48.915306	-0.74816132
-97.57373	-59.538273	0.47103351
-98.573128	-71.005508	-2.6889656
-98.899689	-84.526909	-8.7441244
-99.537788	-93.951805	-15.753334
-99.349464	-93.356064	-21.178608
-96.982971	-86.203522	-23.509302
-91.05368	-78.972153	-24.14089
-80.023857	-76.126511	-25.989046
-66.56427	-81.424248	-30.076887
-57.130116	-93.25396	-34.169334
-53.842903	-102.94337	-35.835472
-51.853962	-103.60553	-35.882851
-46.228439	-96.265068	-35.957916
-38.333179	-84.955902	-35.499123
-34.28516	-72.153549	-35.224487
-38.078194	-58.666954	-37.681889
-46.383869	-44.687717	-41.871426
-53.131489	-33.774216	-44.034966
-57.127235	-32.115547	-43.63578
-59.02935	-39.989773	-43.695042
-58.0839	-50.73407	-46.450798
-54.517067	-59.792767	-51.604847
-49.779411	-68.104919	-58.261536
-45.909992	-76.851097	-66.085838
-44.673294	-85.762695	-73.784767
-46.419392	-93.170204	-77.317245
-48.779491	-96.022797	-74.052437
-48.345829	-94.447083	-68.535385
-46.54763	-91.256538	-69.362823
-48.102699	-88.023567	-79.490852
-51.908413	-85.845421	-90.759354
-52.726421	-86.897308	-93.198471
-50.17054	-95.723671	-87.037079
-46.324383	-116.87067	-78.853966
-39.940197	-145.26672	-72.90593
-30.034174	-167.69426	-69.201515
-20.023571	-178.28882	-65.012909
-15.839867	-182.83797	-57.16045
-20.602076	-188.38928	-44.838291
-31.77029	-194.44063	-32.127872
-44.002613	-194.84093	-26.446648
-52.292221	-185.28748	-33.288086
-53.967514	-167.37343	-51.253674
-49.947441	-146.52325	-73.070251
-44.035072	-128.57442	-90.445801
-41.547279	-118.10214	-98.307541
-45.81292	-116.93731	-96.840141
-54.332291	-124.62511	-88.605194
-63.311852	-137.82283	-76.482338
-74.036469	-149.35985	-64.030174
-88.928329	-152.06598	-53.229969
-104.05464	-143.07047	-44.542229
-111.47928	-125.3904	-40.105106
-108.08398	-105.94398	-41.778801
-98.918549	-90.811218	-46.532238
-89.908783	-85.009285	-47.571789
-81.517311	-92.878456	-41.393345
-73.959167	-112.22858	-31.861547
-70.107506	-131.45885	-25.246679
-69.906837	-138.46632	-22.825207
-69.511581	-130.59428	-21.190098
-67.032387	-114.41547	-17.774057
-64.90789	-98.953827	-13.894308
-65.642693	-88.548264	-11.452253
-67.467339	-80.597618	-8.9167862
-66.487236	-71.98436	-4.0425801
-62.836304	-63.897099	1.5026177
-59.146374	-58.908745	2.9713242
-54.505402	-57.129147	-1.1920609
-47.88118	-55.440754	-7.382669
-41.68803	-51.868557	-12.653114
-37.140675	-49.977573	-17.836794
-31.75271	-53.636589	-23.86084
-24.101101	-60.958412	-28.69544
-16.786175	-66.477165	-29.313837
-12.103371	-65.150635	-24.266844
-8.8317127	-55.79668	-14.976951
-5.4168906	-42.757984	-4.7631383
-2.3408327	-33.307426	4.193306
-0.12533307	-34.506138	11.262942
2.1195686	-46.92606	15.733613
4.2062259	-59.816715	16.913261
3.2854345	-61.082771	15.089544
-1.0612112	-51.511951	12.206993
-3.7693222	-42.119072	10.786493
-0.38840032	-41.553226	11.385883
7.7107644	-50.603157	12.68117
16.113424	-63.451378	12.121356
21.688755	-72.314346	7.7457752
23.031572	-74.797997	1.3679813
20.772354	-73.868752	-3.9292901
16.95335	-69.85701	-7.3921747
12.797067	-60.603752	-8.6461401
10.374077	-48.56076	-7.4312515
12.852638	-39.941498	-6.1167545
19.766825	-37.555645	-6.9979792
27.134172	-37.88126	-9.4562855
31.575375	-36.327019	-11.701156
32.575226	-33.015011	-12.155954
32.61557	-30.414635	-9.8244333
33.485493	-29.067566	-6.1272163
33.333809	-27.295803	-6.1132331
29.747847	-23.734144	-13.250894
24.657417	-20.280901	-23.380737
22.663738	-20.855972	-28.552633
25.009531	-25.437822	-25.940718
29.196114	-29.206024	-19.007883
32.881096	-28.735168	-11.723994
35.064369	-24.624409	-6.8844256
35.891144	-19.748896	-5.4044237
36.556023	-16.498306	-3.401736
37.993095	-15.037868	2.1323078
39.839161	-14.615151	7.7902789
40.709728	-14.000776	7.941576
38.875591	-10.815547	0.74124146
32.963562	-5.0942168	-8.7380495
24.476997	-0.99633694	-13.78156
18.464317	-0.54286867	-15.78549
17.393621	-0.41895652	-22.737562
17.828106	2.7271526	-37.142014
14.390545	8.5009098	-49.003601
4.1687102	14.581639	-48.936756
-11.228216	18.703287	-42.811584
-26.761986	19.583069	-39.08218
-35.619862	18.106619	-34.662849
-33.11256	15.824017	-25.389565
-22.543049	11.864474	-13.4295
-12.379045	5.0073867	-2.180594
-7.0482955	-2.5536277	5.8172579
-4.4828482	-8.1819954	8.5492983
-1.9041957	-13.86531	6.853888
0.15618098	-23.102547	4.1840644
-0.54180723	-34.167709	2.7504725
-4.5410285	-41.506477	3.7192955
-9.2362785	-41.057014	7.7988863
-12.338662	-34.064381	13.80689
-14.166624	-27.073172	19.712252
-13.213548	-23.391796	24.287987
-6.2715673	-19.306473	26.696507
5.4786787	-12.360864	26.241215
16.777531	-5.1168232	24.358217
22.574051	-0.043983392	23.552172
21.121717	2.5089715	24.523054
14.741625	1.5541773	26.968168
6.5408883	-2.4367714	30.010801
-1.9546598	-4.1950536	30.524609
-9.5762787	1.0449424	23.460142
-15.121298	12.029322	6.357336
-18.931509	23.98053	-15.581416
-21.595978	32.518452	-32.273453
-23.069761	34.782433	-39.06728
-24.350702	30.340412	-38.677628
-26.305683	22.92341	-34.257729
-27.588959	18.441864	-28.802999
-27.475828	18.950624	-27.012854
-29.137606	21.013912	-29.779306
-35.720955	20.109892	-31.717764
-44.404396	15.491293	-28.751062
-48.828888	10.665849	-22.315123
-45.71534	8.7171211	-15.131247
-37.105106	9.1144953	-8.5735207
-27.722252	9.8368311	-2.739816
-19.659836	9.3588314	4.1929364
-14.221406	7.4526706	12.627538
-16.069887	5.4239163	18.895189
-26.358648	4.9376893	21.251635
-34.861557	6.3861661	22.349762
-30.417965	7.4732642	23.677578
-16.452686	5.9503765	24.304371
-4.7317019	3.2047417	24.086935
0.019814329	0.9125399	24.173857
0.20624731	-3.0997431	24.179523
-2.6936491	-11.876716	20.961538
-8.2194681	-24.058855	12.795118
-12.739079	-35.967831	3.0179937
-12.718744	-46.62632	-3.7164171
-9.1632576	-55.289875	-8.3946924
-4.7669973	-61.661045	-16.040213
-0.9080981	-68.971016	-27.359003
-0.012883208	-79.600342	-36.794781
-5.8623452	-93.836388	-38.743809
-16.63678	-108.87093	-35.21735
-23.348186	-115.56567	-34.322746
-20.121841	-109.60306	-39.698441
-10.867022	-97.994362	-46.604221
-4.7483673	-87.930344	-49.776852
-8.4489326	-82.40831	-49.203491
-20.604467	-83.0625	-46.12075
-31.545948	-89.005318	-40.518608
-31.577179	-95.938377	-33.707462
-20.206509	-98.915749	-29.049908
-5.4219203	-94.39653	-29.571831
4.5859728	-82.913193	-34.05925
6.5079894	-68.794022	-37.793659
0.68847013	-54.560513	-39.544067
-8.5490694	-40.62912	-42.930679
-13.865597	-28.581575	-49.05175
-12.46364	-21.436375	-54.887009
-8.6650314	-22.285122	-58.116932
-7.6669579	-31.69994	-58.946838
-11.098772	-45.327847	-58.505054
-19.573484	-55.756084	-56.930599
-34.469925	-60.176243	-54.705425
-53.098515	-62.209484	-53.075993
-67.653252	-63.814674	-50.9669
-74.012253	-61.895378	-46.087788
-79.819458	-54.019276	-39.954876
-95.214005	-41.908512	-38.107792
-116.09821	-29.685587	-43.258202
-126.62102	-21.35988	-50.046215
-118.31626	-18.299932	-52.000336
-97.430016	-17.815268	-49.069805
-75.346931	-15.645833	-42.588871
-61.395905	-11.853153	-32.527252
-60.594154	-11.777368	-21.084881
-70.829857	-17.061312	-11.261619
-83.454956	-21.543501	-4.3142247
-88.86422	-21.747463	-1.2325374
-83.112602	-23.706202	-3.6645379
-69.865776	-33.868458	-11.553531
-55.706226	-48.139011	-21.272467
-44.925491	-55.142853	-28.714066
-38.011181	-50.754627	-33.497086
-32.929306	-40.842937	-36.18573
-28.558456	-31.701824	-36.627117
-24.989296	-28.784489	-36.014778
-20.69105	-37.1087	-34.192822
-15.360911	-54.470127	-29.925177
-12.637362	-70.927422	-24.331593
-15.578313	-78.53241	-19.109646
-22.058292	-76.07016	-15.314083
-26.388327	-66.888687	-15.460817
-25.291676	-55.846401	-22.282179
-21.521118	-46.375126	-33.343792
-20.530418	-39.448608	-41.431129
-22.167553	-33.687752	-42.789993
-20.74703	-28.325363	-40.697506
-15.292428	-25.772156	-40.066593
-10.224889	-27.294022	-40.684341
-7.4294395	-28.850296	-38.038158
-6.7341247	-25.037113	-31.328215
-10.482872	-16.442499	-24.76166
-18.766493	-9.1599264	-20.029795
-25.647285	-8.6719656	-14.828738
-26.080849	-15.794415	-8.0696278
-20.792189	-25.929802	-0.95001596
